timestamp, memory[node1]:1, memory[node2]:1, memory[node3]:1, memory[node4]:1, memory[node5]:1
1442935309000,1392.361472,1235.423232,1264.156672,1222.94272,1195.241472
1442935369000,1397.035008,1238.982656,1263.96416,1224.208384,1196.818432
1442935429000,1389.449216,1235.243008,1255.960576,1222.291456,1193.766912
1442935490000,1396.035584,1232.91648,1257.394176,1222.684672,1190.117376
1442935550000,1401.819136,1228.26752,1258.143744,1220.325376,1188.278272
1442935610000,1400.373248,1220.837376,1256.890368,1222.733824,1188.204544
1442935670000,1399.86944,1219.919872,1259.544576,1224.269824,1191.010304
1442935730000,1400.918016,1224.167424,1255.211008,1220.93568,1191.395328
1442935790000,1401.07776,1227.415552,1262.067712,1217.78176,1191.616512
1442935851000,1384.435712,1279.901696,1247.653888,1211.428864,1185.787904
1442935911000,1367.580672,1347.682304,1241.530368,1204.195328,1182.916608
1442935971000,1367.048192,1411.883008,1233.620992,1201.340416,1178.13248
1442936031000,1364.328448,1481.428992,1231.978496,1205.239808,1176.317952
1442936091000,1342.30016,1546.514432,1216.385024,1196.46208,1164.857344
1442936151000,1330.880512,1607.806976,1218.113536,1185.193984,1153.671168
1442936211000,1318.4,1665.560576,1206.935552,1182.818304,1145.143296
1442936271000,1306.29632,1729.683456,1203.052544,1175.891968,1135.386624
1442936331000,1298.051072,1800.679424,1195.675648,1164.988416,1128.046592
1442936392000,1264.807936,1865.793536,1188.49536,1159.999488,1118.932992
1442936453000,1288.351744,1940.74624,1177.309184,1147.142144,1106.51392
1442936513000,1299.480576,2000.171008,1172.676608,1140.40832,1095.70048
1442936574000,1452.384256,2051.584,1164.038144,1130.655744,1079.963648
1442936634000,1555.570688,2090.807296,1151.926272,1101.983744,1059.323904
1442936695000,1530.38848,2139.316224,1148.076032,1083.260928,1048.150016
1442936756000,1556.918272,2160.90624,1131.810816,1076.363264,1036.292096
1442936817000,1527.169024,2202.034176,1115.480064,1073.942528,1036.386304
1442936878000,1512.759296,2217.824256,1100.619776,1079.762944,1035.788288
1442936938000,1500.28288,2267.267072,1057.87392,1079.939072,1035.730944
1442936999000,1497.575424,2303.438848,1007.251456,1080.172544,1034.887168
1442937060000,1493.58592,2336.325632,979.488768,1078.304768,1033.490432
1442937120000,1472.733184,2378.985472,953.606144,1085.44,1028.616192
1442937180000,1424.150528,2405.900288,947.695616,1090.768896,1024.958464
1442937240000,1380.020224,2462.16704,924.114944,1089.76128,1027.42016
1442937302000,1318.109184,2495.623168,932.352,1081.352192,1012.830208
1442937363000,1318.834176,2520.031232,910.426112,1047.334912,1000.3456
1442937425000,1319.825408,2568.585216,902.402048,1002.950656,1002.979328
1442937487000,1285.234688,2624.733184,891.78112,985.923584,975.495168
1442937548000,1241.23136,2667.102208,896.626688,963.928064,972.632064
1442937610000,1237.630976,1024.032768,905.6256,924.639232,974.987264
1442937670000,1316.49536,1088.344064,948.731904,937.639936,1021.93152
1442937730000,1373.642752,1128.79616,1053.110272,976.105472,1054.90432
1442937790000,1418.862592,1173.897216,1162.698752,1022.410752,1100.603392
1442937850000,1425.219584,1175.01952,1180.975104,1048.031232,1137.569792
1442937910000,1424.502784,1194.749952,1193.959424,1066.196992,1153.548288
1442937970000,1404.715008,1216.96256,1178.927104,1100.177408,1165.385728
1442938030000,1397.977088,1210.9824,1177.812992,1117.483008,1171.509248
1442938090000,1384.779776,1217.585152,1187.659776,1120.89088,1187.864576
1442938151000,1385.664512,1226.264576,1196.081152,1129.668608,1202.712576
1442938211000,1379.5328,1232.269312,1200.51712,1136.984064,1214.820352
1442938271000,1380.70016,1235.857408,1201.364992,1139.675136,1224.884224
1442938331000,1382.137856,1231.64672,1214.623744,1149.5424,1230.413824
1442938391000,1388.212224,1236.881408,1222.488064,1160.0896,1236.82816
1442938451000,1392.492544,1245.351936,1234.276352,1165.664256,1245.958144
1442938511000,1397.198848,1253.924864,1239.28576,1172.246528,1250.000896
1442938571000,1399.894016,1258.074112,1240.379392,1172.926464,1255.620608
1442938631000,1400.860672,1263.521792,1270.452224,1177.06752,1251.966976
1442938691000,1388.11392,1254.383616,1273.212928,1182.396416,1245.42976
1442938751000,1385.639936,1260.498944,1275.4944,1189.158912,1251.26656
1442938811000,1366.818816,1261.543424,1280.22528,1200.705536,1249.603584
1442938871000,1365.008384,1263.3088,1281.273856,1202.036736,1249.492992
1442938931000,1354.682368,1268.109312,1281.171456,1205.710848,1253.60128
1442938991000,1337.696256,1267.0976,1280.741376,1201.553408,1263.874048
1442939051000,1345.040384,1269.563392,1280.4096,1196.990464,1270.468608
1442939111000,1353.412608,1269.49376,1282.306048,1187.766272,1268.330496
1442939171000,1359.675392,1270.509568,1280.38912,1183.117312,1266.9952
1442939231000,1357.344768,1272.7296,1289.09312,1186.398208,1262.751744
1442939291000,1351.950336,1267.212288,1288.962048,1184.620544,1270.23104
1442939351000,1351.380992,1270.083584,1294.114816,1183.891456,1268.55168
1442939411000,1359.171584,1268.822016,1293.324288,1185.42336,1267.13856
1442939471000,1352.257536,1272.246272,1289.076736,1180.28288,1274.851328
1442939531000,1341.902848,1271.33696,1286.213632,1210.343424,1267.646464
1442939591000,1346.244608,1266.262016,1288.052736,1207.099392,1263.239168
1442939652000,1346.031616,1257.824256,1277.677568,1192.787968,1316.159488
1442939712000,1346.543616,1257.152512,1281.581056,1198.977024,1296.162816
1442939772000,1352.237056,1268.396032,1281.200128,1195.282432,1294.106624
1442939833000,1358.323712,1265.3568,1287.315456,1190.293504,1289.97376
1442939893000,1358.098432,1260.761088,1280.577536,1192.5504,1288.953856
1442939953000,1357.082624,1262.583808,1278.44352,1196.126208,1298.886656
1442940013000,1351.970816,1257.79968,1283.579904,1192.370176,1297.936384
1442940073000,1357.438976,1260.826624,1276.06784,1192.349696,1294.794752
1442940133000,1361.825792,1263.12448,1276.862464,1196.056576,1295.54432
1442940194000,1359.204352,1262.067712,1281.572864,1196.908544,1294.159872
1442940254000,1357.86496,1256.239104,1278.971904,1207.308288,1287.507968
1442940314000,1358.331904,1268.36736,1277.939712,1208.909824,1282.658304
1442940374000,1358.66368,1265.082368,1273.012224,1212.420096,1286.946816
1442940434000,1360.502784,1258.360832,1272.700928,1218.727936,1287.000064
1442940495000,1355.354112,1260.929024,1283.457024,1217.060864,1284.415488
1442940555000,1355.067392,1254.907904,1283.330048,1214.418944,1291.362304
1442940615000,1362.501632,1255.337984,1274.580992,1215.254528,1294.368768
1442940675000,1364.799488,1253.0688,1271.181312,1216.028672,1291.075584
1442940735000,1365.655552,1252.716544,1273.585664,1214.377984,1291.902976
1442940795000,1364.246528,1250.93888,1275.875328,1211.363328,1293.594624
1442940855000,1366.061056,1247.55968,1278.373888,1213.07136,1290.825728
1442940916000,1361.473536,1253.982208,1281.8432,1215.430656,1281.605632
1442940977000,1365.74976,1252.200448,1285.722112,1218.920448,1280.352256
1442941038000,1365.819392,1252.409344,1291.739136,1217.548288,1277.218816
1442941099000,1361.887232,1249.97632,1296.65024,1218.02752,1277.730816
1442941160000,1361.903616,1249.165312,1307.967488,1218.719744,1276.321792
1442941221000,1359.72864,1251.00032,1308.16,1218.617344,1273.913344
1442941282000,1358.794752,1250.127872,1308.688384,1218.142208,1272.455168
1442941343000,1359.704064,1249.624064,1303.22432,1218.301952,1279.164416
1442941404000,1358.258176,1249.615872,1306.615808,1219.825664,1276.424192
1442941465000,1354.960896,1247.133696,1306.345472,1217.667072,1276.719104
1442941526000,1355.505664,1255.23968,1307.07456,1215.229952,1278.554112
1442941587000,1353.240576,1252.163584,1305.653248,1215.750144,1277.755392
1442941648000,1354.391552,1250.14016,1307.226112,1215.05792,1276.674048
1442941708000,1354.719232,1253.752832,1300.553728,1216.995328,1272.598528
1442941769000,1358.139392,1252.896768,1299.488768,1225.637888,1271.123968
1442941830000,1358.966784,1252.892672,1297.53088,1223.139328,1274.34752
1442941890000,1359.007744,1252.192256,1305.042944,1220.243456,1274.519552
1442941950000,1363.091456,1254.547456,1302.91712,1221.808128,1274.08128
1442942011000,1360.891904,1253.761024,1302.945792,1221.431296,1286.844416
1442942072000,1360.285696,1254.629376,1303.154688,1222.28736,1285.169152
1442942133000,1358.47936,1256.828928,1298.92352,1218.891776,1283.063808
1442942194000,1357.942784,1258.307584,1289.424896,1219.608576,1286.303744
1442942254000,1359.089664,1257.201664,1289.494528,1216.622592,1287.151616
1442942314000,1360.924672,1258.217472,1286.705152,1218.011136,1290.264576
1442942374000,1360.134144,1255.399424,1288.192,1220.141056,1286.242304
1442942435000,1362.018304,1254.375424,1287.479296,1221.320704,1282.203648
1442942496000,1357.459456,1254.084608,1278.365696,1213.37856,1278.124032
1442942557000,1350.754304,1248.878592,1350.447104,1218.125824,1271.296
1442942618000,1343.61088,1248.940032,1327.198208,1215.36512,1270.161408
1442942678000,1342.75072,1245.96224,1310.797824,1201.115136,1269.768192
1442942739000,1342.164992,1253.507072,1304.866816,1196.93312,1272.958976
1442942799000,1346.43712,1251.598336,1307.308032,1195.88864,1271.984128
1442942860000,1347.796992,1250.353152,1306.112,1199.890432,1269.522432
1442942921000,1350.098944,1251.135488,1303.42912,1198.415872,1271.27552
1442942982000,1352.433664,1253.257216,1299.095552,1194.016768,1271.291904
1442943043000,1352.364032,1255.133184,1295.368192,1200.553984,1269.833728
1442943104000,1354.682368,1253.556224,1292.374016,1201.328128,1272.262656
1442943164000,1354.375168,1253.081088,1309.55264,1202.126848,1273.69216
1442943225000,1356.853248,1256.374272,1309.749248,1200.689152,1270.726656
1442943285000,1360.449536,1252.880384,1308.094464,1204.3264,1270.304768
1442943346000,1358.17216,1252.642816,1306.80832,1202.270208,1272.119296
1442943407000,1355.108352,1257.046016,1307.594752,1206.53824,1271.21408
1442943468000,1349.074944,1263.02208,1307.336704,1213.66528,1273.606144
1442943529000,1346.78528,1257.832448,1301.89312,1209.909248,1278.246912
1442943590000,1346.125824,1261.42464,1303.621632,1211.420672,1278.30016
1442943651000,1346.674688,1257.22624,1299.304448,1206.710272,1276.08832
1442943712000,1346.310144,1256.013824,1300.262912,1205.682176,1274.486784
1442943773000,1346.551808,1259.49952,1301.573632,1200.095232,1275.63776
1442943833000,1348.018176,1258.135552,1302.790144,1210.023936,1275.674624
1442943894000,1344.14336,1256.030208,1299.984384,1193.504768,1274.24512
1442943954000,1348.227072,1253.752832,1294.241792,1182.519296,1273.888768
1442944015000,1350.713344,1253.302272,1292.263424,1169.215488,1273.114624
1442944076000,1347.571712,1261.7728,1288.708096,1180.4672,1271.058432
1442944137000,1351.954432,1263.49312,1249.50528,1174.20032,1277.493248
1442944198000,1354.89536,1262.641152,1224.450048,1178.939392,1274.34752
1442944259000,1357.754368,1260.703744,1224.368128,1182.560256,1276.2112
1442944319000,1354.043392,1263.960064,1232.003072,1198.350336,1282.134016
1442944380000,1354.084352,1264.750592,1249.849344,1195.032576,1284.58752
1442944441000,1355.718656,1265.369088,1266.536448,1195.76576,1278.353408
1442944502000,1355.538432,1266.696192,1285.50912,1191.886848,1281.826816
1442944563000,1355.198464,1263.935488,1305.587712,1191.81312,1276.735488
1442944624000,1356.296192,1264.123904,1307.680768,1189.76512,1277.31712
1442944684000,1357.840384,1264.033792,1305.12896,1190.744064,1274.92096
1442944744000,1365.05344,1270.689792,1306.206208,1185.357824,1278.603264
1442944805000,1365.766144,1272.541184,1308.16,1178.9312,1279.787008
1442944865000,1365.389312,1272.492032,1307.68896,1176.6784,1281.179648
1442944926000,1365.045248,1272.500224,1307.332608,1174.749184,1276.02688
1442944987000,1366.597632,1272.365056,1306.300416,1172.525056,1277.509632
1442945048000,1365.999616,1270.411264,1308.147712,1173.458944,1286.7584
1442945109000,1362.911232,1267.785728,1304.911872,1169.522688,1281.548288
1442945170000,1364.885504,1269.039104,1308.20096,1174.38464,1277.550592
1442945231000,1362.219008,1265.627136,1317.994496,1169.997824,1277.042688
1442945292000,1357.062144,1265.975296,1313.808384,1169.539072,1274.097664
1442945352000,1359.72864,1268.666368,1320.022016,1166.004224,1276.227584
1442945413000,1361.154048,1276.551168,1322.696704,1165.602816,1273.520128
1442945474000,1360.22016,1270.603776,1321.140224,1163.44832,1271.0912
1442945534000,1358.974976,1271.0912,1316.839424,1168.084992,1269.075968
1442945595000,1365.68832,1271.914496,1313.95584,1167.638528,1272.516608
1442945656000,1364.598784,1269.379072,1318.486016,1164.161024,1275.748352
1442945717000,1366.34368,1263.177728,1314.766848,1165.881344,1267.638272
1442945778000,1400.172544,1254.531072,1310.654464,1165.672448,1264.259072
1442945839000,1394.70848,1248.243712,1309.949952,1165.840384,1284.32128
1442945900000,1396.883456,1237.712896,1312.964608,1163.952128,1279.553536
1442945961000,1400.659968,1238.761472,1306.607616,1163.800576,1279.004672
1442946022000,1402.650624,1242.345472,1300.35712,1164.947456,1284.284416
1442946083000,1399.390208,1247.440896,1287.426048,1178.624,1280.04096
1442946144000,1401.458688,1240.100864,1291.083776,1175.826432,1277.149184
1442946205000,1403.293696,1242.083328,1292.57472,1176.416256,1281.736704
1442946265000,1408.065536,1238.675456,1286.791168,1173.966848,1282.224128
1442946326000,1407.7952,1237.221376,1287.368704,1172.86912,1281.777664
1442946387000,1410.646016,1235.013632,1296.187392,1175.109632,1273.901056
1442946448000,1412.612096,1240.297472,1297.498112,1175.891968,1256.574976
1442946508000,1409.736704,1239.81824,1295.740928,1177.35424,1225.281536
1442946568000,1407.20128,1247.674368,1299.030016,1180.061696,1228.582912
1442946628000,1408.4096,1245.990912,1302.581248,1180.352512,1235.746816
1442946688000,1407.24224,1248.436224,1292.873728,1177.403392,1246.208
1442946749000,1413.820416,1246.53568,1301.184512,1179.42272,1260.470272
1442946810000,1406.783488,1244.778496,1296.277504,1181.47072,1251.586048
1442946871000,1414.189056,1247.449088,1299.53792,1179.889664,1262.194688
1442946932000,1404.616704,1244.372992,1297.780736,1181.483008,1256.759296
1442946993000,1399.578624,1242.284032,1291.759616,1183.00672,1248.493568
1442947054000,1397.317632,1241.399296,1294.389248,1183.248384,1245.036544
1442947115000,1397.469184,1243.910144,1298.2272,1184.608256,1251.024896
1442947176000,1397.592064,1238.8352,1295.286272,1184.657408,1252.67968
1442947237000,1396.396032,1243.500544,1299.120128,1183.174656,1256.259584
1442947298000,1393.217536,1241.460736,1298.0224,1183.752192,1253.179392
1442947358000,1393.692672,1246.777344,1299.709952,1183.19104,1252.261888
1442947419000,1393.844224,1245.130752,1297.698816,1183.322112,1257.41056
1442947479000,1391.980544,1249.206272,1297.391616,1180.585984,1250.349056
1442947539000,1392.521216,1243.332608,1292.886016,1180.184576,1251.749888
1442947600000,1390.813184,1243.697152,1295.867904,1179.168768,1249.644544
1442947661000,1387.966464,1243.918336,1294.123008,1182.633984,1251.958784
1442947722000,1386.43456,1246.220288,1297.924096,1183.305728,1252.806656
1442947782000,1383.415808,1248.763904,1299.034112,1181.06112,1253.748736
1442947843000,1383.059456,1244.807168,1301.409792,1181.237248,1254.576128
1442947904000,1380.151296,1250.89792,1294.708736,1188.84352,1255.456768
1442947964000,1376.915456,1251.749888,1293.63968,1187.729408,1257.631744
1442948024000,1380.192256,1250.025472,1296.760832,1187.201024,1256.030208
1442948085000,1386.037248,1251.618816,1297.408,1186.807808,1256.09984
1442948146000,1381.892096,1252.261888,1296.715776,1190.293504,1254.141952
1442948207000,1378.963456,1256.48896,1295.822848,1188.913152,1259.270144
